"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000164066",150.682521578727,-0.632450814796395,0.146712295576588,-4.31082352239685,1.62647675517049e-05,4.47616640681251e-05,"INTU","27152","inturned planar cell polarity protein"
"ENSG00000168874",262.744901552714,0.552446925663256,0.128187620886675,4.30967453676084,1.63494981101653e-05,4.49862149650576e-05,"ATOH8","84913","atonal bHLH transcription factor 8"
"ENSG00000122696",240.788121285304,-0.510907271053567,0.118568648386588,-4.30895753646256,1.6402585435612e-05,4.51236289530234e-05,"SLC25A51","92014","solute carrier family 25 member 51"
"ENSG00000196372",146.23468341495,0.65830573623299,0.152782847715864,4.30876728687021,1.6416699237353e-05,4.51537943542155e-05,"ASB13","79754","ankyrin repeat and SOCS box containing 13"
"ENSG00000211584",138.401766037267,-0.663020824079316,0.153899266822571,-4.30814803584286,1.64627190136913e-05,4.52716880873147e-05,"SLC48A1","55652","solute carrier family 48 member 1"
"ENSG00000009413",798.573539614783,0.33272629128344,0.0772350119328797,4.30797229076099,1.64758019303884e-05,4.52989791954946e-05,"REV3L","5980","REV3 like, DNA directed polymerase zeta catalytic subunit"
"ENSG00000241258",522.986701639689,-0.357486005338138,0.0830010371037098,-4.30700648826182,1.65478757992387e-05,4.54884199418979e-05,"CRCP","27297","CGRP receptor component"
"ENSG00000205189",276.761304073378,0.480237015060302,0.111515859409735,4.30644589569814,1.65898482422213e-05,4.55910830649076e-05,"ZBTB10","65986","zinc finger and BTB domain containing 10"
"ENSG00000126091",181.686861167751,-0.645289245093139,0.149843449591567,-4.30642278225724,1.6591580957796e-05,4.55910830649076e-05,"ST3GAL3","6487","ST3 beta-galactoside alpha-2,3-sialyltransferase 3"
"ENSG00000140995",865.013925236786,-0.310160933129587,0.0720309965941259,-4.30593699650243,1.66280381651662e-05,4.56825086832659e-05,"DEF8","54849","differentially expressed in FDCP 8 homolog"
"ENSG00000174938",637.971749406203,0.332862825374239,0.0773154944260129,4.30525378962392,1.66794406304253e-05,4.5814950791214e-05,"SEZ6L2","26470","seizure related 6 homolog like 2"
"ENSG00000075188",194.543994853618,-0.592520031478402,0.137641824873164,-4.30479639473253,1.67139382619335e-05,4.59009170077343e-05,"NUP37","79023","nucleoporin 37"
"ENSG00000144834",24.5041212370214,-1.6633284610275,0.386427862654702,-4.30436990128165,1.67461665001492e-05,4.59806191419949e-05,"TAGLN3","29114","transgelin 3"
"ENSG00000172059",96.6970361812999,0.81280965918451,0.188932739318218,4.3021112281419,1.69178342264686e-05,4.64430820524094e-05,"KLF11","8462","KLF transcription factor 11"
"ENSG00000188529",1454.5970918954,-0.268028812669305,0.0623045294410088,-4.30191536753488,1.69327991340322e-05,4.64752674413697e-05,"SRSF10","10772","serine and arginine rich splicing factor 10"
"ENSG00000139946",220.299674927817,0.541785773222147,0.126021077466717,4.29916791788449,1.71440546926576e-05,4.7046094211137e-05,"PELI2","57161","pellino E3 ubiquitin protein ligase family member 2"
"ENSG00000096433",257.96940331684,-0.537885541666586,0.125175614178257,-4.2970473538129,1.73088229489659e-05,4.74829295055544e-05,"ITPR3","3710","inositol 1,4,5-trisphosphate receptor type 3"
"ENSG00000167904",204.113297838219,0.548169655320042,0.127569307738104,4.29703402048256,1.73098637092977e-05,4.74829295055544e-05,"TMEM68","137695","transmembrane protein 68"
"ENSG00000101224",1134.64761983787,-0.27160554188811,0.0632482167629825,-4.29427983568184,1.75261303297176e-05,4.80669793571389e-05,"CDC25B","994","cell division cycle 25B"
"ENSG00000170265",565.941309830521,0.346428828512583,0.0806847309806568,4.2936107526421,1.75790560451388e-05,4.82029144824734e-05,"ZNF282","8427","zinc finger protein 282"
"ENSG00000136436",927.388006291796,-0.288035737208711,0.0670859184453767,-4.29353497549919,1.75850597494473e-05,4.82101590263474e-05,"CALCOCO2","10241","calcium binding and coiled-coil domain 2"
"ENSG00000266028",692.463280600258,-0.314076164089051,0.0731550027950601,-4.29329713743459,1.76039159780979e-05,4.82526297862962e-05,"SRGAP2","23380","SLIT-ROBO Rho GTPase activating protein 2"
"ENSG00000073849",153.35668718263,0.662267417089883,0.154361142606296,4.29037648923746,1.78370467053885e-05,4.88823020833129e-05,"ST6GAL1","6480","ST6 beta-galactoside alpha-2,6-sialyltransferase 1"
"ENSG00000149182",809.84575052766,-0.308115505238381,0.0718280736847731,-4.28962506485398,1.78975006352839e-05,4.90386046256414e-05,"ARFGAP2","84364","ADP ribosylation factor GTPase activating protein 2"
"ENSG00000221926",189.684052185727,-0.563704212792612,0.131412697078664,-4.28957190076676,1.79017852021803e-05,4.90409745147026e-05,"TRIM16","10626","tripartite motif containing 16"
"ENSG00000008405",327.611496227672,-0.435560938712388,0.101567009656278,-4.28840959467458,1.79957016383179e-05,4.92888382725586e-05,"CRY1","1407","cryptochrome circadian regulator 1"
"ENSG00000180979",380.729150440324,0.415424776518542,0.0969057546126921,4.28689481010587,1.81188036522267e-05,4.96165291534434e-05,"LRRC57","255252","leucine rich repeat containing 57"
"ENSG00000073060",598.051047100766,0.335444934955014,0.0782550339626269,4.28656046734599,1.81460825595186e-05,4.96817430290294e-05,"SCARB1","949","scavenger receptor class B member 1"
"ENSG00000137700",79.0464819629093,-0.8964679109153,0.209198001823357,-4.28526039016502,1.82525277234154e-05,4.99636381144303e-05,"SLC37A4","2542","solute carrier family 37 member 4"
"ENSG00000140332",410.4912048045,0.401862568022424,0.0938159310755321,4.28352160891395,1.83958223319691e-05,5.03462763478567e-05,"TLE3","7090","TLE family member 3, transcriptional corepressor"
"ENSG00000124588",356.285739311854,-0.439624843298099,0.102663987958224,-4.28217188949439,1.85077921235223e-05,5.06419597884038e-05,"NQO2","4835","N-ribosyldihydronicotinamide:quinone dehydrogenase 2"
"ENSG00000253485",92.559274258666,0.817479251047224,0.190904628928325,4.2821342553938,1.85109234510015e-05,5.06419597884038e-05,"PCDHGA5","56110","protocadherin gamma subfamily A, 5"
"ENSG00000137767",205.591211209051,0.552581380068614,0.129072672131209,4.2811647961149,1.85917610139951e-05,5.08534130653641e-05,"SQOR","58472","sulfide quinone oxidoreductase"
"ENSG00000197982",656.029942110033,0.344483806885011,0.0804667437264365,4.28107055078749,1.85996374925045e-05,5.08652557742196e-05,"C1orf122","127687","chromosome 1 open reading frame 122"
"ENSG00000111203",166.062481579395,-0.603845215483195,0.141052436166288,-4.28099813016571,1.86056921481723e-05,5.08721126972237e-05,"ITFG2","55846","integrin alpha FG-GAP repeat containing 2"
"ENSG00000173209",151.22969101331,0.642976441211968,0.150276941108675,4.27861012120941,1.88063942220247e-05,5.14110750167854e-05,"AHSA2P","130872","activator of HSP90 ATPase homolog 2, pseudogene"
"ENSG00000125821",597.329493320079,-0.33838149122477,0.0791223961291734,-4.27668407150279,1.8969771262253e-05,5.18478158322796e-05,"DTD1","92675","D-aminoacyl-tRNA deacylase 1"
"ENSG00000007541",480.245173182402,0.373195122943348,0.0872647619564392,4.27658443770968,1.89782593611697e-05,5.18611313831048e-05,"PIGQ","9091","phosphatidylinositol glycan anchor biosynthesis class Q"
"ENSG00000108349",1157.69374737441,-0.263614417643137,0.0616426809412045,-4.27649176865905,1.8986157359958e-05,5.18728296245301e-05,"CASC3","22794","CASC3 exon junction complex subunit"
"ENSG00000101199",2190.11890567394,-0.216620965384254,0.0506550430224479,-4.27639485545908,1.89944204281032e-05,5.18855206398912e-05,"ARFGAP1","55738","ADP ribosylation factor GTPase activating protein 1"
"ENSG00000185973",95.975780833645,-0.783024560378177,0.183118612570628,-4.27605118554602,1.90237502260066e-05,5.19540866574825e-05,"TMLHE","55217","trimethyllysine hydroxylase, epsilon"
"ENSG00000109390",340.646128268558,-0.444442434613901,0.10393844373027,-4.27601586730769,1.90267668311204e-05,5.19540866574825e-05,"NDUFC1","4717","NADH:ubiquinone oxidoreductase subunit C1"
"ENSG00000111057",1255.71751836268,-0.326773541639089,0.0764342446775174,-4.27522431886093,1.90944943021502e-05,5.21290962853867e-05,"KRT18","3875","keratin 18"
"ENSG00000166435",80.3791681167014,-0.8551059064104,0.200049670587127,-4.274467955387,1.9159425722172e-05,5.22964073623275e-05,"XRRA1","143570","X-ray radiation resistance associated 1"
"ENSG00000132153",1423.91881028762,0.259219634647947,0.0606461530605873,4.27429641561896,1.9174181098851e-05,5.23267233375114e-05,"DHX30","22907","DExH-box helicase 30"
"ENSG00000184634",945.237644738727,0.280558315063837,0.0656398862722404,4.27420477086486,1.91820685623464e-05,5.23382886705879e-05,"MED12","9968","mediator complex subunit 12"
"ENSG00000140848",352.222640486992,-0.431243145601884,0.100903743783893,-4.27380718921078,1.92163224755884e-05,5.24217767971112e-05,"CPNE2","221184","copine 2"
"ENSG00000011332",55.0934608622859,-1.05218051654051,0.246247484514488,-4.27285792833592,1.92983424371077e-05,5.26355132922332e-05,"DPF1","8193","double PHD fingers 1"
"ENSG00000135315",74.7652491951622,0.910597344354958,0.213160978781975,4.27187635165784,1.93835051983393e-05,5.28577387429898e-05,"CEP162","22832","centrosomal protein 162"
"ENSG00000130720",427.448470821433,0.427843558474686,0.100157083767922,4.27172539753711,1.93966338703423e-05,5.2877674387092e-05,"FIBCD1","84929","fibrinogen C domain containing 1"
"ENSG00000140836",414.155858109198,-0.433818590712417,0.101556248810831,-4.27170750980072,1.93981901506513e-05,5.2877674387092e-05,"ZFHX3","463","zinc finger homeobox 3"
"ENSG00000168906",2248.50570965953,0.229350494141949,0.0536916232990979,4.27162525640759,1.94053479439111e-05,5.2887133193392e-05,"MAT2A","4144","methionine adenosyltransferase 2A"
"ENSG00000169193",92.4007455036701,0.803559289173339,0.188141471643145,4.27103754507396,1.94565645647532e-05,5.30166430596856e-05,"CCDC126","90693","coiled-coil domain containing 126"
"ENSG00000176720",680.193193614057,-0.336222749687314,0.0787658687352624,-4.26863507107859,1.9667272153783e-05,5.35806135937314e-05,"BOK","666","BCL2 family apoptosis regulator BOK"
"ENSG00000154134",159.343018143009,-0.607238565676021,0.142305059821093,-4.26716074916413,1.97976507692087e-05,5.39255668910204e-05,"ROBO3","64221","roundabout guidance receptor 3"
"ENSG00000132646",1271.66572569501,0.2601393860009,0.060973359738403,4.26644336341295,1.98613885890623e-05,5.40889050048884e-05,"PCNA","5111","proliferating cell nuclear antigen"
"ENSG00000177463",799.29332654488,0.315842786011466,0.0740312357196565,4.26634491429412,1.98701507653942e-05,5.41024932839412e-05,"NR2C2","7182","nuclear receptor subfamily 2 group C member 2"
"ENSG00000137106",1159.29657914635,-0.275463951466951,0.0645742805395555,-4.26584623421726,1.9914590906583e-05,5.42132020104985e-05,"GRHPR","9380","glyoxylate and hydroxypyruvate reductase"
"ENSG00000144741",152.602558452925,0.632066485915109,0.148171940688402,4.26576369978384,1.99219551292777e-05,5.422295663484e-05,"SLC25A26","115286","solute carrier family 25 member 26"
"ENSG00000185049",228.677358869536,-0.545004473808971,0.127787422077846,-4.26493049900455,1.99964437319343e-05,5.44153699354213e-05,"NELFA","7469","negative elongation factor complex member A"
"ENSG00000122912",294.904145581183,-0.4651896462506,0.109102202339898,-4.2637970295168,2.00982024233772e-05,5.46819049428292e-05,"SLC25A16","8034","solute carrier family 25 member 16"
"ENSG00000241839",666.486137036044,-0.324598022987394,0.0761440697742793,-4.26294554453983,2.01749697363044e-05,5.48803567883804e-05,"PLEKHO2","80301","pleckstrin homology domain containing O2"
"ENSG00000196642",1532.87651690574,-0.241701196323088,0.0567049094986069,-4.26243862233879,2.02208048170589e-05,5.4994606842678e-05,"RABL6","55684","RAB, member RAS oncogene family like 6"
"ENSG00000170832",949.370325007816,-0.278720853342349,0.0654064581520258,-4.26136594485075,2.03181216854466e-05,5.52488022546434e-05,"USP32","84669","ubiquitin specific peptidase 32"
"ENSG00000165417",832.91046960606,-0.299945375966072,0.0703957199138412,-4.26084677212167,2.03653827623831e-05,5.53668159612012e-05,"GTF2A1","2957","general transcription factor IIA subunit 1"
"ENSG00000204673",1879.18686804564,0.2496922027071,0.0586203118372407,4.25948267556764,2.04900578609586e-05,5.56952084503425e-05,"AKT1S1","84335","AKT1 substrate 1"
"ENSG00000101558",1918.12321369899,0.238965748341956,0.0561227066379246,4.25791560417145,2.06341813221268e-05,5.6076330176354e-05,"VAPA","9218","VAMP associated protein A"
"ENSG00000141540",16.6562057663205,-2.04500273879153,0.480293469732162,-4.25781916196348,2.06430825617882e-05,5.6089891439675e-05,"TTYH2","94015","tweety family member 2"
"ENSG00000100280",2127.624567192,-0.237131136423629,0.0557159062776059,-4.256076087897,2.08045930513601e-05,5.65180278366273e-05,"AP1B1","162","adaptor related protein complex 1 subunit beta 1"
"ENSG00000075945",399.273580517595,0.404271836338529,0.0949953474160578,4.25570143522831,2.08394645148941e-05,5.66020379939576e-05,"KIFAP3","22920","kinesin associated protein 3"
"ENSG00000113300",521.70715041155,-0.351097370095309,0.0825020527878756,-4.25561980861288,2.08470694367085e-05,5.66119717462293e-05,"CNOT6","57472","CCR4-NOT transcription complex subunit 6"
"ENSG00000188997",218.301960206649,-0.553325541571187,0.130075953866935,-4.25386495444983,2.10112046876361e-05,5.70468925455111e-05,"KCTD21","283219","potassium channel tetramerization domain containing 21"
"ENSG00000136856",148.327622033469,-0.643842174136883,0.151359472290132,-4.25372898303148,2.10239736105105e-05,5.70707563029208e-05,"SLC2A8","29988","solute carrier family 2 member 8"
"ENSG00000111196",187.472812786696,-0.574516958672174,0.135074218083846,-4.25334284234427,2.10602759406349e-05,5.71584816927793e-05,"MAGOHB","55110","mago homolog B, exon junction complex subunit"
"ENSG00000056050",177.925148389178,-0.647984317959228,0.152363386211326,-4.25288735090518,2.11031748749067e-05,5.72640739604612e-05,"HPF1","54969","histone PARylation factor 1"
"ENSG00000117906",1266.61428567038,-0.256413901945213,0.0602984813468604,-4.25241061164078,2.11481640602463e-05,5.73752971600438e-05,"RCN2","5955","reticulocalbin 2"
"ENSG00000163602",698.341182141747,0.321086297969848,0.075534531904571,4.25085440888814,2.12956569763625e-05,5.77645198974873e-05,"RYBP","23429","RING1 and YY1 binding protein"
"ENSG00000120963",473.297812516105,0.380055137614126,0.0894329702844406,4.24960880093062,2.14144175750254e-05,5.80756736844628e-05,"ZNF706","51123","zinc finger protein 706"
"ENSG00000278053",791.673754537093,0.299815024100119,0.0705668085592296,4.24866917211471,2.15044219617884e-05,5.83087380136145e-05,"DDX52","11056","DExD-box helicase 52"
"ENSG00000177576",78.6853418503256,0.874100189117948,0.205995388730127,4.24329978698261,2.20256882191995e-05,5.97108496694781e-05,"C18orf32","497661","chromosome 18 open reading frame 32"
"ENSG00000101846",521.345715973132,0.351053085374171,0.0827601542858282,4.24181284343358,2.21721554072884e-05,6.0096556548086e-05,"STS","412","steroid sulfatase"
"ENSG00000157502",5.20785352735762,5.75586074866886,1.35723565271295,4.24087057922741,2.22654498467495e-05,6.03380227234005e-05,"PWWP3B","139221","PWWP domain containing 3B"
"ENSG00000148444",130.402869159175,0.747197232203397,0.17626680727795,4.23901268617843,2.24504972819969e-05,6.08173850543666e-05,"COMMD3","23412","COMM domain containing 3"
"ENSG00000112320",110.940319152922,-0.739107987410206,0.174358655685395,-4.23900944008091,2.24508218727994e-05,6.08173850543666e-05,"SOBP","55084","sine oculis binding protein homolog"
"ENSG00000100109",428.471264036015,-0.383383787941918,0.0904789597556016,-4.23727006784229,2.26253928355287e-05,6.12787079611554e-05,"TFIP11","24144","tuftelin interacting protein 11"
"ENSG00000122705",2912.60645789755,0.208595640080086,0.0492502927971275,4.23541928855805,2.28125633966806e-05,6.17739750135566e-05,"CLTA","1211","clathrin light chain A"
"ENSG00000158560",10.2700071433032,3.14953324349577,0.743918048702695,4.23370994827748,2.29867383038746e-05,6.22338708732992e-05,"DYNC1I1","1780","dynein cytoplasmic 1 intermediate chain 1"
"ENSG00000164144",666.235352967431,0.326171522844231,0.077042316127939,4.23366714861713,2.29911156154129e-05,6.22339730163527e-05,"ARFIP1","27236","ADP ribosylation factor interacting protein 1"
"ENSG00000140511",303.612817021321,0.458460597607964,0.108290407024109,4.23362152019519,2.29957831105897e-05,6.22348604621563e-05,"HAPLN3","145864","hyaluronan and proteoglycan link protein 3"
"ENSG00000081041",10.029168068751,3.40156998906878,0.803598867536868,4.23292033685291,2.30676231729889e-05,6.24175064007233e-05,"CXCL2","2920","C-X-C motif chemokine ligand 2"
"ENSG00000072201",39.9909901339713,1.23777467756083,0.29252770195807,4.23130756258511,2.32336721256e-05,6.28549503778966e-05,"LNX1","84708","ligand of numb-protein X 1"
"ENSG00000135525",31.9576374420354,1.40140014292063,0.331223290204876,4.23098309920721,2.32672155640046e-05,6.29338246705752e-05,"MAP7","9053","microtubule associated protein 7"
"ENSG00000163947",172.583634530868,0.582719982626118,0.137770828363487,4.22963256843241,2.34073309104532e-05,6.33008735785044e-05,"ARHGEF3","50650","Rho guanine nucleotide exchange factor 3"
